Дата,Эффективное энергопотребление,Ожидаемое энергопотребление,Разница в энергопотреблении (эффективная-ожидаемая),Интервал прогноза низкий,Интервал прогноза высокий,Набор данных обучения или прогнозирования,Эффективное скользящее среднее энергопотребления,Интервал прогноза - низкое скользящее среднее,Интервал прогноза с высоким скользящим средним
2015-05-22,4049741.0258907,4040819.17821102,8921.84767967835,3816848.37911482,4272238.79389029,t,,,
2015-05-23,3407690.04644503,3483717.44506132,-76027.3986162893,3262037.68342456,3692053.9988233,t,,,
2015-05-24,3056142.53563203,3118933.73099292,-62791.1953608864,2891844.01471977,3329626.97214435,t,,,
2015-05-25,3250097.26032119,3257740.55817096,-7643.29784976458,3017610.76873433,3486241.95555227,t,,,
2015-05-28,4042750.06960203,4002743.18065948,40006.888942549,3779187.948346,4229005.62546486,t,,,
2015-05-30,3470900.87300002,3566655.28832521,-95754.4153251839,3352635.44671332,3799691.33856004,t,,,
2015-06-02,4224454.94292245,4197199.85488119,27255.0880412515,3979232.88085487,4407725.84991086,t,,,
2015-06-03,4251601.69110004,4236752.80156331,14848.8895367319,4010279.72038107,4461043.89475317,t,,,
2015-06-06,3843698.95290649,3831316.74133167,12382.2115748152,3604107.17088697,4060660.29651305,t,,,
2015-06-09,4204606.7788117,4225356.31198633,-20749.533174633,3990402.25906128,4442365.60290272,t,,,
2015-06-11,4309988.82924906,4217381.60796574,92607.2212833241,3974324.4570601,4445064.09935026,t,,,
2015-06-15,4334322.2582768,4166334.58963897,167987.668637821,3938988.79552779,4379807.98005945,t,,,
2015-06-19,4156413.98983226,4053614.10360427,102799.88622799,3824156.86920256,4284680.3455644,t,,,
2015-06-20,3567661.18661325,3588954.32088576,-21293.134272512,3367867.43335211,3819093.8604341,t,,,
2015-06-23,4088033.55553894,4019549.14056383,68484.4149751086,3823106.28397629,4230882.02065674,t,,,
2015-06-27,3587443.66700001,3650613.98774331,-63170.3207432996,3439104.83720834,3874081.65569842,t,,,
2015-06-29,4213356.44299994,4235259.78137437,-21903.3383744275,4010172.04126206,4461404.8758389,t,,,
2015-06-30,4387445.03700002,4332170.38603942,55274.6509605972,4102797.01156008,4549064.54891563,t,,,
2015-07-04,4019647.84199997,4005602.54042762,14045.3015723447,3776794.66224239,4236183.59284913,t,,,
2015-07-05,3669213.28000004,3722932.15492911,-53718.8749290705,3500434.05424381,3948813.68350129,t,,,
2015-07-10,4119913.84999996,3950524.45677688,169389.393223077,3727606.96032884,4170374.9465226,t,,,
2015-07-22,4577969.86450002,4427195.18098141,150774.683518614,4208177.25405033,4645189.42919094,t,,,
2015-07-23,4476987.00599996,4336313.94165639,140673.064343572,4112789.79814872,4559361.30373617,t,,,
2015-07-25,3614342.59849997,3523899.10247342,90443.496026549,3299299.28151571,3740455.43365599,t,,,
2015-07-30,3915223.34799998,3956979.42085946,-41756.0728594749,3734084.44144616,4187485.87584206,t,,,
2015-08-01,3190258.71099999,2929815.44429547,260443.266704525,2700788.24556542,3162549.30270614,t,,,
2015-08-02,3142326.98000005,3236065.63702829,-93738.6570282415,3001723.32091292,3470605.75892695,t,,,
2015-08-04,4239728.13100003,4283317.30408154,-43589.173081507,4055437.549779,4510561.8257925,t,,,
2015-08-05,4270126.7065,4255821.9336895,14304.7728104983,4030212.91834318,4480075.73702203,t,,,
2015-08-06,4412997.37400001,4499477.02564686,-86479.6516468525,4271010.81708168,4702044.48891004,t,,,
2015-08-07,4415823.79999997,4510005.83091428,-94182.0309143038,4286102.04847833,4743219.76683525,t,,,
2015-08-09,3470970.19500004,3435058.56195502,35911.63304502,3224003.86259047,3657015.17766882,t,,,
2015-08-10,4400723.03599993,4217425.88526968,183297.150730255,3993891.54395927,4438553.5096035,t,,,
2015-08-16,3193532.19549995,3330589.75000858,-137057.554508625,3098110.93735511,3562091.72512636,t,,,
2015-08-21,4129107.95599997,4114165.68420685,14942.271793115,3911345.42673938,4344584.6488944,t,,,
2015-08-25,4077926.71050006,4056976.87022068,20949.8402793831,3825560.81813252,4271498.46119463,t,,,
2015-09-01,4471168.34999998,4316716.47002784,154451.879972137,4093904.98109921,4534077.6273195,t,,,
2015-09-02,4238650.51300003,4124326.43713737,114324.075862659,3905955.39178358,4348110.5637074,t,,,
2015-09-03,4209499.81549997,4189093.34212169,20406.4733782723,3969100.31498777,4401886.94426784,t,,,
2015-09-07,3986556.44900002,4001009.25267075,-14452.8036707263,3781432.06479436,4232033.66500186,t,,,
2015-09-11,4083936.85000007,4063553.85235223,20382.9976478387,3839727.10281459,4302447.89775353,t,,,
2015-09-12,3585656.43649994,3613182.51263569,-27526.0761357532,3384799.53020319,3848473.74378445,t,,,
2015-09-14,4119930.94300005,4087331.13299104,32599.8100090083,3874162.70121579,4304099.16708953,t,,,
2015-09-15,4142734.08200003,4181083.165081,-38349.0830809777,3943314.89255366,4387700.91844093,t,,,
2015-09-20,3178505.44200004,3225765.73981828,-47260.2978182365,2986336.33738241,3432424.72256446,t,,,
2015-09-24,4168041.949,4073550.79082318,94491.1581768258,3859052.61404912,4303746.41331194,t,,,
2015-09-28,4042593.503,4043186.4422223,-592.939222297166,3823018.58674137,4280149.45297144,t,,,
2015-09-29,4092710.317,4033585.66633069,59124.650669313,3795057.88837883,4246296.88190281,t,,,
2015-10-02,4053179.52550002,4080062.14415364,-26882.6186536271,3866212.07592413,4313639.54790671,t,,,
2015-10-03,3462061.48849997,3466129.40964629,-4067.92114631878,3234686.83833014,3689074.61018322,t,,,
2015-10-06,4169862.13199997,4127685.0664612,42177.0655387687,3894681.78822841,4364307.03652896,t,,,
2015-10-08,4058625.44199999,4060807.23480204,-2181.79280204419,3839752.90330169,4284223.97958649,t,,,
2015-10-14,4098119.13750008,4116349.74388884,-18230.6063887561,3888135.62244521,4338380.80576641,t,,,
2015-10-23,4185327.25900001,4172159.57518739,13167.6838126187,3946084.95930304,4392030.5939978,t,,,
2015-10-28,4272052.5815,4191993.43404132,80059.1474586781,3973101.26994287,4404282.56114619,t,,,
2015-11-12,4175603.31600002,4183724.86817365,-8121.55217362894,3955252.01841981,4408706.32701507,t,,,
2015-11-13,4135190.2055,4167843.48491153,-32653.2794115287,3943054.48259293,4388572.45230624,t,,,
2015-11-19,4261172.84749998,4196427.79313279,64745.0543671865,3976501.18297787,4417827.18968453,t,,,
2015-11-27,4312868.688,4234353.67835662,78515.0096433815,4014625.56618277,4463211.62416174,t,,,
2015-11-29,3391175.75349998,3366754.10567421,24421.6478257761,3142452.3040882,3580485.08858532,t,,,
2015-11-30,4181269.24100001,4159055.68478277,22213.5562172406,3942076.17444627,4384942.32675154,t,,,
2015-12-05,3525760.04599995,3632267.63029919,-106507.584299244,3416677.44868919,3851411.32022639,t,,,
2015-12-07,4115887.98849999,4137479.52067815,-21591.5321781575,3897057.61185972,4356795.49090964,t,,,
2015-12-08,4206748.76100006,4206538.40844263,210.352557429112,3978959.6096065,4417002.64585203,t,,,
2015-12-14,4204479.73700002,4172549.18657962,31930.5504204007,3947958.49893517,4388578.08580154,t,,,
2015-12-16,4333218.15649995,4230467.63460709,102750.521892855,4015649.34797788,4450420.90540581,t,,,
2015-12-17,4247821.99400005,4197968.67757724,49853.3164228108,3960930.96912944,4413626.18407267,t,,,
2015-12-22,4092737.87550001,4191543.97197146,-98806.0964714419,3974196.37921996,4407511.64797171,t,,,
2015-12-31,3520029.21150003,3708102.26527712,-188073.053777094,3477016.82813192,3937849.58868433,t,,,
2016-01-02,3315967.845,3393730.89695359,-77763.0519535961,3167872.62611469,3617904.36550048,t,,,
2016-01-03,3063174.87299998,3340317.44515991,-277142.572159934,3124562.48768265,3549661.88317669,t,,,
2016-01-04,4013552.04050002,4165767.64009459,-152215.599594574,3935427.41873648,4386024.00400421,t,,,
2016-01-05,4109331.76099997,4221068.13944659,-111736.378446623,3983882.91712719,4444619.03314349,t,,,
2016-01-08,4181008.259,4200947.59747524,-19939.3384752446,3959071.95631072,4446934.76087974,t,,,
2016-01-10,3242422.77999998,3366237.50085234,-123814.720852357,3136602.82231061,3592355.71290351,t,,,
2016-01-12,4283788.88499994,4209130.87531907,74658.0096808653,3978212.58445269,4426559.47019056,t,,,
2016-01-15,4232326.33799996,4191684.55844286,40641.7795570963,3969262.0268578,4396694.50997249,t,,,
2016-01-17,3271201.08399999,3404366.44573701,-133165.361737015,3187355.11148559,3628054.52548136,t,,,
2016-01-23,3560248.74200003,3644184.03989891,-83935.2978988816,3423358.94571452,3845230.75932619,t,,,
2016-01-31,3258225.47849999,3354149.32767995,-95923.8491799599,3137609.78412234,3548478.74201614,t,,,
2016-02-02,4198134.42450002,4200447.38297635,-2312.95847632736,3964022.12152315,4428986.03762118,t,,,
2016-02-04,4218182.006,4237669.89738124,-19487.8913812423,4001013.00946154,4470367.51563402,t,,,
2016-02-06,3421524.95300007,3490082.01858746,-68557.0655873842,3278544.10543969,3704671.44691271,t,,,
2016-02-08,3988955.883,4014712.87064329,-25756.9876432866,3805214.80871758,4228333.8182219,t,,,
2017-06-24,3743688.88700003,3712874.11802687,30814.7689731522,3498489.6048589,3937129.50532586,t,,,
2017-07-01,3327354.352,3365564.45145957,-38210.0994595708,3139028.21300985,3572477.09541593,t,,,
2017-07-03,3858215.85000001,3816746.49167732,41469.358322694,3602174.84196891,4051305.71248502,t,,,
2017-07-07,4261601.20499992,4255458.25964006,6142.94535985775,4031102.52584173,4474473.93169731,t,,,
2017-07-14,3921479.13499997,3907339.98932568,14139.1456742878,3688084.89310345,4137935.9370332,t,,,
2017-07-18,4134113.47684847,4211258.97104691,-77145.4941984452,3991488.38368329,4423653.92430404,t,,,
2017-07-19,4208769.81161113,4304515.51626953,-95745.7046584049,4098602.32364553,4522748.2132866,t,,,
2017-07-29,3349059.3798289,3465626.55821055,-116567.178381648,3276201.72947748,3696192.71050184,t,,,
2017-08-01,3418673.09149991,3566430.30366604,-147757.212166131,3336013.88819112,3789385.03170879,t,,,
2017-08-03,4343630.4425,4359273.12456178,-15642.6820617802,4145989.71228941,4579090.29086981,t,,,
2017-08-04,4128504.57350002,4144241.52012627,-15736.9466262455,3922034.24864782,4386177.28171213,t,,,
2017-08-06,3057359.65500005,3094655.6241659,-37295.9691658579,2881327.1997734,3326874.43475484,t,,,
2017-08-07,3879191.50199996,3872494.70737479,6696.79462517099,3660334.87018134,4092807.26639296,t,,,
2017-08-09,3917989.04205651,3940279.22843949,-22290.1863829736,3716767.73640475,4166239.71135356,t,,,
2017-08-10,3880978.27500002,3941612.29507799,-60634.0200779703,3700380.15933397,4161077.76118117,t,,,
2017-08-17,4234483.65599999,4197138.81757233,37344.8384276628,3984610.21571716,4423820.02526385,t,,,
2017-08-18,4181507.91223014,4083163.63381707,98344.2784130718,3864381.50993593,4310116.58368514,t,,,
2017-08-21,3839858.18199996,3901580.23797287,-61722.0559729151,3679401.96679536,4137207.12234995,t,,,
2017-08-22,3975423.23700001,3975970.01146248,-546.774462473579,3741096.22609952,4209146.68992162,t,,,
2017-08-26,3582860.78549997,3728176.44222919,-145315.656729221,3507716.82316973,3943188.18391916,t,,,
2017-09-01,3902466.27799999,3998876.27498317,-96409.9969831859,3800360.75401802,4207261.96178923,t,,,
2017-09-03,3014769.53650004,3083326.31005395,-68556.7735539111,2836549.5330639,3303086.8613441,t,,,
2017-09-04,3843083.37906103,3945094.30560593,-102010.926544896,3724293.52471312,4163245.27746058,t,,,
2017-09-07,3903380.24499998,4010138.74794044,-106758.502940458,3782856.58465389,4233586.02628886,t,,,
2017-09-11,3842373.7989999,3946511.0275559,-104137.228555998,3715992.84047994,4166857.89279987,t,,,
2017-09-13,4011860.14850003,4091736.70149005,-79876.5529900254,3887928.94990786,4320704.07673462,t,,,
2017-09-14,3977738.58799999,4027050.62562254,-49312.0376225458,3795914.41125847,4254806.43773764,t,,,
2017-09-24,3011289.02900005,3075373.84558527,-64084.8165852134,2847625.97373944,3273299.50212852,t,,,
2017-09-26,3935326.20050007,4002320.0096038,-66993.8091037362,3769979.00859894,4215375.56473385,t,,,
2017-10-01,3016735.43550002,2984123.6042247,32611.8312753201,2758444.37312782,3189603.53660439,t,,,
2017-10-05,3853718.30949998,3855600.30479909,-1881.99529910227,3629104.48265046,4072939.78816191,t,,,
2017-10-07,3276057.41349993,3336201.95128632,-60144.5377863869,3118661.58273534,3557923.57941934,t,,,
2017-10-08,3037421.42650006,3130461.84576053,-93040.4192604683,2898903.89011587,3350547.19758839,t,,,
2017-10-15,3039698.99800002,3115802.86459771,-76103.8665976892,2892305.69949155,3341497.82842041,t,,,
2017-10-16,3918246.743,3945634.9486966,-27388.2056966,3727860.34103038,4162088.71836666,t,,,
2017-10-22,3116801.80950008,3165279.33766665,-48477.5281665698,2953282.74326318,3406141.77453715,t,,,
2017-10-23,3964982.34099997,4001669.15236597,-36686.8113660002,3771261.92835759,4219775.53479898,t,,,
2017-10-24,3992679.72450004,4006556.4161459,-13876.691645856,3774195.41517839,4208811.35266607,t,,,
2017-10-26,4037980.27500004,3990446.22628208,47534.0487179579,3752390.09605957,4205680.10528402,t,,,
2017-10-28,3457903.01799992,3464343.09232668,-6440.07432675734,3251255.91240144,3692647.93004265,t,,,
2017-11-04,3400420.98799984,3484861.54984205,-84440.5618422129,3234614.26762348,3711934.80555428,t,,,
2017-11-05,3198591.30600003,3219078.78275351,-20487.4767534882,3008390.43433313,3448530.48971127,t,,,
2017-11-07,4116697.434,4100130.64922707,16566.7847729302,3882304.0313803,4309023.03155582,t,,,
2017-11-09,4136408.7015,4104598.49940967,31810.2020903304,3888045.18969667,4342901.57122699,t,,,
2017-11-13,4048004.12999998,4023929.2831734,24074.8468265776,3808573.38115918,4237945.08538216,t,,,
2017-11-14,4064471.25149994,4047449.80267983,17021.4488201076,3826463.60719802,4272725.41023534,t,,,
2017-11-17,4081731.83399992,4029200.71675429,52531.1172456359,3817258.97699081,4270821.1159586,t,,,
2017-11-19,3277126.88149997,3198584.07185478,78542.8096451946,2972290.93869631,3412880.60032387,t,,,
2017-11-21,4116692.96999999,4049497.72847111,67195.2415288785,3839174.47032934,4280770.20510861,t,,,
2017-12-04,4165497.21699997,4068117.0086619,97380.2083380655,3839912.13283474,4298308.24973074,t,,,
2017-12-06,4230119.71900005,4129683.39758773,100436.321412325,3882553.59202758,4364886.26655515,t,,,
2017-12-08,4181488.00050009,4044071.207139,137416.793361095,3836005.51335028,4272504.88652139,t,,,
2017-12-09,3654041.02099989,3565485.54355786,88555.4774420355,3351952.55557708,3792980.42124498,t,,,
2017-12-11,4154091.09649992,4030851.49961153,123239.596888384,3797381.59216694,4264652.08364453,t,,,
2017-12-12,4201483.8510001,4091144.36268527,110339.488314826,3866011.74844162,4317138.66521598,t,,,
2017-12-13,4192526.27249993,4081824.42152475,110701.850975186,3858108.61612573,4281874.90051345,t,,,
2017-12-18,4104511.02799995,4068015.39593017,36495.6320697791,3838365.59554312,4288129.6538131,t,,,
2017-12-20,4138920.236,4097033.14507354,41887.0909264614,3873744.40819964,4346686.41881874,t,,,
2017-12-23,3400860.05550002,3229660.52913668,171199.526363338,3007716.15818478,3434059.46003218,t,,,
2017-12-27,3619523.78300013,3812837.12008135,-193313.337081221,3594683.12179663,4029807.00114284,t,,,
2017-12-29,3607930.17649992,3763778.56274282,-155848.386242906,3553747.80084086,3991093.72465398,t,,,
2017-12-30,3299041.16699999,3226805.66408878,72235.5029112063,3020313.09321874,3460982.59409263,t,,,
2018-01-04,3865945.0415001,3799188.06658965,66756.9749104539,3571522.28804039,4023729.71959283,t,,,
2018-01-07,3133943.98450007,3202794.19542342,-68850.2109233504,2981251.54966105,3432328.75299764,t,,,
2018-01-08,3967651.83399994,4025519.91574432,-57868.0817443775,3801956.18181244,4251168.62845881,t,,,
2018-01-10,4056303.95149997,4073590.42870657,-17286.4772066032,3847220.80622676,4298789.08287615,t,,,
2018-01-12,4067869.01799997,4044433.7169481,23435.3010518705,3820116.82562077,4267702.95906552,t,,,
2018-01-15,4109628.7800001,4012237.50639213,97391.2736079753,3792966.70660619,4245837.42573494,t,,,
2018-01-17,4200954.39150002,4060761.65569092,140192.735809098,3825092.55215309,4297607.60529188,t,,,
2018-01-18,4156967.54449999,4052103.47053224,104864.073967745,3811793.24293712,4269424.16866223,t,,,
2018-01-23,4057790.73699994,4050451.76913313,7338.96786680259,3818441.64901847,4297655.50345255,t,,,
2018-01-27,3464498.352,3498304.07512071,-33805.7231207159,3275645.78297173,3713433.43010853,t,,,
2018-01-28,3150922.17150012,3169318.37532014,-18396.2038200139,2927589.13004745,3396418.32715416,t,,,
